bounding_box,class_probability,classification_label,display,group_label,scores,scores_sequence,PARAMS,Probabilities_Updated,Map_Name_Updated,updated_lineitem_params,lineitem_number_Updated,fileId,PageNumber,Value_Canvas_Region_X,Value_Canvas_Region_Y,Value_Canvas_Region_Width,Value_Canvas_Region_Height,Map_Result_Text,lineitem_original,File_Name,Map_Name,Map_Name_Predicted,Map_Name_Original
"[2412, 1757, 17, 24, 'DV']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e87161cb4c91101a98dbab6,1,2412,1757,17,24,DV,,1900022197_2019_CA01.pdf,,No class,No class
"[2413, 1789, 15, 17, '85']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e87161cb4c91101a98dbab6,1,2413,1789,15,17,85,,1900022197_2019_CA01.pdf,,No class,No class
"[2418, 1815, 5, 5, '•']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e87161cb4c91101a98dbab6,1,2418,1815,5,5,•,,1900022197_2019_CA01.pdf,,No class,No class
"[2169, 1829, 170, 33, '168.00']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e87161cb4c91101a98dbab6,1,2169,1829,170,33,168.00,,1900022197_2019_CA01.pdf,,No class,No class
"[2412, 1829, 17, 84, 'TEl£F0*<0']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e87161cb4c91101a98dbab6,1,2412,1829,17,84,TEl£F0*<0,,1900022197_2019_CA01.pdf,,No class,No class
"[850, 1842, 54, 33, '7%']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e87161cb4c91101a98dbab6,1,850,1842,54,33,7%,,1900022197_2019_CA01.pdf,,No class,main|||item_unit_vat_rate||line_items
"[945, 1842, 13, 35, ')']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e87161cb4c91101a98dbab6,1,945,1842,13,35,),,1900022197_2019_CA01.pdf,,No class,No class
"[279, 1843, 496, 39, 'I.T.B.M.S. TAX (']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e87161cb4c91101a98dbab6,1,279,1843,496,39,I.T.B.M.S. TAX (,,1900022197_2019_CA01.pdf,,No class,No class
"[195, 1949, 458, 36, 'Expenses']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[2.664535259100377e-18, 0.2744526973176032, 2.664535259100377e-18, 2.664535259100377e-18, 2.664535259100377e-18, 2.664535259100377e-18, 2.664535259100377e-18, 2.664535259100377e-18, 0.7255473026823969]",,5e87161cb4c91101a98dbab6,1,195,1949,458,36,Expenses,,1900022197_2019_CA01.pdf,,No class,No class
"[2419, 1994, 4, 5, '•']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[3.3306690738754703e-18, 0.37490122785692725, 3.3306690738754703e-18, 3.3306690738754703e-18, 3.3306690738754703e-18, 3.3306690738754703e-18, 3.3306690738754703e-18, 3.3306690738754703e-18, 0.6250987721430727]",,5e87161cb4c91101a98dbab6,1,2419,1994,4,5,•,,1900022197_2019_CA01.pdf,,No class,No class
"[2390, 2012, 5, 4, '•']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.3768037216534167, 0.2104827242958214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4127135540507619]",,5e87161cb4c91101a98dbab6,1,2390,2012,5,4,•,,1900022197_2019_CA01.pdf,,No class,No class
"[2412, 2012, 17, 279, 'VfRESCP.ASFLDE20""‘DEL*7X1']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.19841813884715198, 0.47985913811775427, 0.22687902862586162, 0.0, 0.0, 0.0, 0.09484369440923207]",4,5e87161cb4c91101a98dbab6,1,2412,2012,17,279,"VfRESCP.ASFLDE20""‘DEL*7X1",,1900022197_2019_CA01.pdf,,No class,No class
"[2382, 2026, 20, 329, 'AMARILLA-CONSECUTIVA']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.22426326033732677, 0.482568043664542, 0.20394222383459198, 0.0, 0.0, 0.08922647216353917]",5,5e87161cb4c91101a98dbab6,1,2382,2026,20,329,AMARILLA-CONSECUTIVA,,1900022197_2019_CA01.pdf,,No class,No class
"[2169, 2029, 171, 33, '100.00']",1,main|||item_total||line_items,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[0, 0, 1, 0, 0, 0, 0, 0]","[0.025967312158329148, 0.025967312158329148, 0.9480653756833418, 0.0, 0.0, 0.0, 0.0, 0.0]",main|||item_total||line_items,"[0.0, 0.7075405876028441, 0.29245941239715595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,5e87161cb4c91101a98dbab6,1,2169,2029,171,33,100.00,2.0,1900022197_2019_CA01.pdf,,main|||item_total||line_items,main|||item_total||line_items
"[279, 2043, 501, 36, 'Services Notarial']",1,main|||item_description||line_items,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[0, 1, 0, 0, 0, 0, 0, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",main|||item_description||line_items,"[0.0, 0.40538299749407586, 0.26106625832385394, 0.14935375810486, 0.0, 0.0, 0.0, 0.0, 0.18419698607721033]",2,5e87161cb4c91101a98dbab6,1,279,2043,501,36,Services Notarial,2.0,1900022197_2019_CA01.pdf,,main|||item_description||line_items,main|||item_description||line_items
"[2200, 2080, 140, 33, '15.00']",1,main|||item_total||line_items,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[0, 0, 1, 0, 0, 0, 0, 0]","[0.025967312158329148, 0.025967312158329148, 0.9480653756833418, 0.0, 0.0, 0.0, 0.0, 0.0]",main|||item_total||line_items,"[0.0, 0.22576536280463883, 0.5443725726827379, 0.22986206451262337, 0.0, 0.0, 0.0, 0.0, 0.0]",3,5e87161cb4c91101a98dbab6,1,2200,2080,140,33,15.00,3.0,1900022197_2019_CA01.pdf,,main|||item_total||line_items,main|||item_total||line_items
"[282, 2095, 470, 41, 'registry Foreign']",1,main|||item_description||line_items,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[0, 1, 0, 0, 0, 0, 0, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",main|||item_description||line_items,"[0.0, 0.14355250128234529, 0.3196682932145574, 0.2339952404040167, 0.12972277611032318, 0.0, 0.0, 0.0, 0.17306118898875741]",3,5e87161cb4c91101a98dbab6,1,282,2095,470,41,registry Foreign,3.0,1900022197_2019_CA01.pdf,,main|||item_description||line_items,main|||item_description||line_items
"[2169, 2129, 170, 34, '150.00']",1,main|||item_total||line_items,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[0, 0, 1, 0, 0, 0, 0, 0]","[0.025967312158329148, 0.025967312158329148, 0.9480653756833418, 0.0, 0.0, 0.0, 0.0, 0.0]",main|||item_total||line_items,"[0.0, 0.0, 0.22893191241320085, 0.5421361751735982, 0.22893191241320085, 0.0, 0.0, 0.0, 0.0]",4,5e87161cb4c91101a98dbab6,1,2169,2129,170,34,150.00,4.0,1900022197_2019_CA01.pdf,,main|||item_total||line_items,main|||item_total||line_items
"[279, 2142, 562, 36, 'Card Provisional ID']",1,main|||item_description||line_items,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[0, 1, 0, 0, 0, 0, 0, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",main|||item_description||line_items,"[0.0, 0.0, 0.15533200240561684, 0.3523781277022064, 0.21961453315603696, 0.12733173343276616, 0.0, 0.0, 0.1453436033033738]",4,5e87161cb4c91101a98dbab6,1,279,2142,562,36,Card Provisional ID,4.0,1900022197_2019_CA01.pdf,,main|||item_description||line_items,main|||item_description||line_items
"[2170, 2179, 170, 33, '150.00']",1,main|||item_total||line_items,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[0, 0, 1, 0, 0, 0, 0, 0]","[0.025967312158329148, 0.025967312158329148, 0.9480653756833418, 0.0, 0.0, 0.0, 0.0, 0.0]",main|||item_total||line_items,"[0.0, 0.0, 0.0, 0.2274582185847344, 0.5385929211087385, 0.2339488603065272, 0.0, 0.0, 0.0]",5,5e87161cb4c91101a98dbab6,1,2170,2179,170,33,150.00,5.0,1900022197_2019_CA01.pdf,,main|||item_total||line_items,main|||item_total||line_items
"[279, 2191, 832, 42, 'exit visa and entry Multiply']",1,main|||item_description||line_items,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[0, 1, 0, 0, 0, 0, 0, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",main|||item_description||line_items,"[0.0, 0.0, 0.0, 0.14883526285591528, 0.33189756307248874, 0.23210817910328774, 0.1290739633692264, 0.0, 0.15808503159908177]",5,5e87161cb4c91101a98dbab6,1,279,2191,832,42,exit visa and entry Multiply,5.0,1900022197_2019_CA01.pdf,,main|||item_description||line_items,main|||item_description||line_items
"[2199, 2227, 142, 31, '26.75']",1,main|||item_total||line_items,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[0, 0, 1, 0, 0, 0, 0, 0]","[0.02648303597836112, 0.02648303597836112, 0.9470339280432778, 0.0, 0.0, 0.0, 0.0, 0.0]",main|||item_total||line_items,"[0.0, 0.0, 0.0, 0.0, 0.2341906449993392, 0.5378449416162737, 0.22796441338438703, 0.0, 0.0]",6,5e87161cb4c91101a98dbab6,1,2199,2227,142,31,26.75,6.0,1900022197_2019_CA01.pdf,,main|||item_total||line_items,main|||item_total||line_items
"[280, 2243, 324, 33, 'Translation']",1,main|||item_description||line_items,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[0, 1, 0, 0, 0, 0, 0, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",main|||item_description||line_items,"[0.0, 0.0, 0.0, 0.0, 0.15308652231603784, 0.3304824847664436, 0.22843996631090097, 0.12540473724379606, 0.1625862893628215]",6,5e87161cb4c91101a98dbab6,1,280,2243,324,33,Translation,6.0,1900022197_2019_CA01.pdf,,main|||item_description||line_items,main|||item_description||line_items
"[2200, 2276, 141, 31, '75.00']",1,main|||item_total||line_items,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[0, 0, 1, 0, 0, 0, 0, 0]","[0.02648303597836112, 0.02648303597836112, 0.9470339280432778, 0.0, 0.0, 0.0, 0.0, 0.0]",main|||item_total||line_items,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2308056108225924, 0.544652514678769, 0.2245418744986386, 0.0]",7,5e87161cb4c91101a98dbab6,1,2200,2276,141,31,75.00,7.0,1900022197_2019_CA01.pdf,,main|||item_total||line_items,main|||item_total||line_items
"[284, 2285, 887, 46, 'Services Transportations Local']",1,main|||item_description||line_items,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[0, 1, 0, 0, 0, 0, 0, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",main|||item_description||line_items,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.17489015493382581, 0.38508488868208157, 0.2543804898847333, 0.1856444664993592]",7,5e87161cb4c91101a98dbab6,1,284,2285,887,46,Services Transportations Local,7.0,1900022197_2019_CA01.pdf,,main|||item_description||line_items,main|||item_description||line_items
"[2413, 2296, 16, 68, 'Al61000']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.14766734588190933, 0.25378526405123275, 0.43059109718460814, 0.1679562928822498]",8,5e87161cb4c91101a98dbab6,1,2413,2296,16,68,Al61000,,1900022197_2019_CA01.pdf,,No class,No class
"[2200, 2327, 141, 32, '75.00']",1,main|||item_total||line_items,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[0, 0, 1, 0, 0, 0, 0, 0]","[0.025967312158329148, 0.025967312158329148, 0.9480653756833418, 0.0, 0.0, 0.0, 0.0, 0.0]",main|||item_total||line_items,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2907180775843629, 0.709281922415637, 0.0]",8,5e87161cb4c91101a98dbab6,1,2200,2327,141,32,75.00,8.0,1900022197_2019_CA01.pdf,,main|||item_total||line_items,main|||item_total||line_items
"[280, 2344, 382, 32, 'Miscellaneous']",1,main|||item_description||line_items,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[0, 1, 0, 0, 0, 0, 0, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",main|||item_description||line_items,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23064060547043794, 0.5135466598868125, 0.2558127346427495]",8,5e87161cb4c91101a98dbab6,1,280,2344,382,32,Miscellaneous,8.0,1900022197_2019_CA01.pdf,,main|||item_description||line_items,main|||item_description||line_items
"[2391, 2365, 4, 5, '•']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22034102724545768, 0.4135326731959133, 0.3661262995586291]",8,5e87161cb4c91101a98dbab6,1,2391,2365,4,5,•,,1900022197_2019_CA01.pdf,,No class,No class
"[2171, 2376, 171, 33, '591.75']",1,main|||item_total||line_items,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[0, 0, 1, 0, 0, 0, 0, 0]","[0.4990995819296196, 0.4990995819296196, 0.0018008361407607343, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41936451492301324, 0.5806354850769867]",,5e87161cb4c91101a98dbab6,1,2171,2376,171,33,591.75,8.0,1900022197_2019_CA01.pdf,,main|||item_total||line_items,main|||item_description||line_items
"[2383, 2381, 21, 249, 'CELESTE-ARCHIVO']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e87161cb4c91101a98dbab6,1,2383,2381,21,249,CELESTE-ARCHIVO,,1900022197_2019_CA01.pdf,,No class,No class
"[464, 2394, 229, 38, 'Expenses']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[2.220446049250313e-19, 2.220446049250313e-19, 2.220446049250313e-19, 2.220446049250313e-19, 2.220446049250313e-19, 2.220446049250313e-19, 2.220446049250313e-19, 0.2981102878558268, 0.7018897121441732]",,5e87161cb4c91101a98dbab6,1,464,2394,229,38,Expenses,,1900022197_2019_CA01.pdf,,No class,No class
